Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh,Household_ID_encoded
11.4,3,17.9,1,5.7,110
14.9,3,18.7,1,6.7,110
7.2,3,15.9,1,3.3,110
12.1,3,17.9,1,5.9,110
12.7,3,17.6,1,5.5,110
13.7,3,15.5,1,5.6,110
10.7,3,17.7,1,5.2,110
7.3,1,19.7,1,3.4,111
3.4,1,15.4,1,1.7,111
3.8,1,22.2,1,1.7,111
4.3,1,16.3,1,2.2,111
6.5,1,17.0,1,3.0,111
2.7,1,17.9,1,1.1,111
7.8,1,22.9,1,3.8,111
8.8,3,15.2,0,3.4,112
9.5,3,22.3,0,3.0,112
6.9,3,19.4,0,2.4,112
6.1,3,18.7,0,2.2,112
5.6,3,16.4,0,1.8,112
5.6,3,16.4,0,2.2,112
9.2,3,15.6,0,3.6,112
15.6,5,15.9,0,5.4,113
11.8,5,13.9,0,4.0,113
15.9,5,23.1,0,6.0,113
11.2,5,20.9,0,4.0,113
13.1,5,17.2,0,5.1,113
14.2,5,18.7,0,5.2,113
11.1,5,17.9,0,3.7,113
6.6,2,22.4,1,3.2,114
7.6,2,18.2,1,3.5,114
6.7,2,16.5,1,3.1,114
6.5,2,17.4,1,2.7,114
7.7,2,21.4,1,3.4,114
6.2,2,16.2,1,2.7,114
6.5,2,17.8,1,3.0,114
6.5,2,17.1,1,2.9,115
4.9,2,19.2,1,2.1,115
7.6,2,20.8,1,3.2,115
11.1,2,17.8,1,4.8,115
10.2,2,18.5,1,4.6,115
8.9,2,20.2,1,4.4,115
8.4,2,19.8,1,3.4,115
3.7,1,13.8,1,1.5,116
5.2,1,21.6,1,2.3,116
7.0,1,17.2,1,3.1,116
1.3,1,15.4,1,0.6,116
4.1,1,15.4,1,1.7,116
7.3,1,19.0,1,3.2,116
2.2,1,16.8,1,1.0,116
15.6,4,18.3,1,6.3,117
15.1,4,14.6,1,6.5,117
13.8,4,19.0,1,6.4,117
16.9,4,21.5,1,7.2,117
14.2,4,22.6,1,6.6,117
15.5,4,15.8,1,7.4,117
14.4,4,22.3,1,6.4,117
7.1,1,19.5,1,3.0,118
3.2,1,16.6,1,1.6,118
4.8,1,15.1,1,2.2,118
4.8,1,20.5,1,2.3,118
4.6,1,16.3,1,2.1,118
5.0,1,20.4,1,2.2,118
4.6,1,17.9,1,2.1,118
15.1,4,14.9,1,7.3,119
12.1,4,22.7,1,5.8,119
16.6,4,19.1,1,8.2,119
16.1,4,18.9,1,7.5,119
13.6,4,16.8,1,5.4,119
12.8,4,17.0,1,5.3,119
14.2,4,17.3,1,6.9,119
4.2,2,13.8,0,1.6,120
4.1,2,19.8,0,1.4,120
6.3,2,15.8,0,2.2,120
5.1,2,19.1,0,1.7,120
6.0,2,19.7,0,2.2,120
4.1,2,15.7,0,1.6,120
6.0,2,15.3,0,2.2,120
2.2,1,14.5,0,0.8,121
2.1,1,16.2,0,0.7,121
2.7,1,16.1,0,0.9,121
1.7,1,18.7,0,0.6,121
1.5,1,19.9,0,0.5,121
0.8,1,16.7,0,0.3,121
2.0,1,17.7,0,0.7,121
18.0,6,19.7,1,8.7,122
18.0,6,11.7,1,9.4,122
18.0,6,15.5,1,9.3,122
18.0,6,15.0,1,9.8,122
18.0,6,16.7,1,9.8,122
18.0,6,21.7,1,9.6,122
18.0,6,11.2,1,9.8,122
16.4,5,15.6,1,7.1,123
17.7,5,18.7,1,7.5,123
18.0,5,17.7,1,7.5,123
17.3,5,18.9,1,7.3,123
18.0,5,17.7,1,8.7,123
17.8,5,18.2,1,8.3,123
18.0,5,18.4,1,8.5,123
5.6,3,21.1,0,1.9,124
5.1,3,17.3,0,1.6,124
7.5,3,19.0,0,2.9,124
6.7,3,20.3,0,2.6,124
8.0,3,17.9,0,2.6,124
8.3,3,17.4,0,3.2,124
6.8,3,22.7,0,2.1,124
11.9,4,16.5,1,5.5,125
13.8,4,18.8,1,6.0,125
15.5,4,14.6,1,7.4,125
13.8,4,21.7,1,6.8,125
16.7,4,19.2,1,7.2,125
14.2,4,16.0,1,6.0,125
14.7,4,20.5,1,6.6,125
15.3,6,20.0,0,5.1,126
15.6,6,19.4,0,5.0,126
14.6,6,17.2,0,5.0,126
13.5,6,22.7,0,5.2,126
14.3,6,19.8,0,4.4,126
14.1,6,17.5,0,4.3,126
14.7,6,19.6,0,4.7,126
12.1,3,14.9,1,4.9,127
11.9,3,20.6,1,5.3,127
11.8,3,19.5,1,5.6,127
10.1,3,19.1,1,4.5,127
13.5,3,17.4,1,5.6,127
15.0,3,16.7,1,6.8,127
7.4,3,12.6,1,3.3,127
7.5,3,19.1,0,2.8,128
4.8,3,18.1,0,1.8,128
10.2,3,20.3,0,3.2,128
7.2,3,17.3,0,2.5,128
7.1,3,19.1,0,2.2,128
6.5,3,17.4,0,2.1,128
7.3,3,19.3,0,2.5,128
3.0,1,16.8,1,1.4,129
1.9,1,17.1,1,0.9,129
2.6,1,16.2,1,1.2,129
3.9,1,20.0,1,1.8,129
2.9,1,18.1,1,1.2,129
2.8,1,15.7,1,1.2,129
7.6,1,20.3,1,3.2,129
11.2,3,17.4,1,4.6,130
9.6,3,18.0,1,4.8,130
11.5,3,19.0,1,5.1,130
6.7,3,17.5,1,3.1,130
11.0,3,19.9,1,4.4,130
7.0,3,18.8,1,3.2,130
8.3,3,16.2,1,3.7,130
18.0,5,20.1,1,9.3,131
18.0,5,16.3,1,7.9,131
14.9,5,16.3,1,7.2,131
18.0,5,18.8,1,8.1,131
18.0,5,13.5,1,7.6,131
18.0,5,15.4,1,8.5,131
18.0,5,20.3,1,8.0,131
18.0,6,18.6,1,9.3,132
18.0,6,21.5,1,9.4,132
18.0,6,20.5,1,8.9,132
18.0,6,17.9,1,8.5,132
18.0,6,17.1,1,8.8,132
18.0,6,18.0,1,8.0,132
18.0,6,12.9,1,9.0,132
11.1,3,19.2,1,4.5,133
12.1,3,19.6,1,6.0,133
9.1,3,17.8,1,3.7,133
10.5,3,14.8,1,5.1,133
9.5,3,17.6,1,4.3,133
11.3,3,17.6,1,4.8,133
10.2,3,16.2,1,4.9,133
4.9,1,19.8,0,1.5,134
4.4,1,19.2,0,1.7,134
3.6,1,13.3,0,1.2,134
1.3,1,18.9,0,0.5,134
1.9,1,16.3,0,0.6,134
2.8,1,17.1,0,1.0,134
0.5,1,15.9,0,0.2,134
18.0,5,17.0,1,8.6,135
17.6,5,14.5,1,7.1,135
18.0,5,20.2,1,8.9,135
18.0,5,18.6,1,9.3,135
18.0,5,21.7,1,8.4,135
15.3,5,16.4,1,6.8,135
18.0,5,16.0,1,8.2,135
6.1,2,15.5,1,2.9,136
8.0,2,22.1,1,3.5,136
8.5,2,19.6,1,3.8,136
9.9,2,18.1,1,4.2,136
7.5,2,19.5,1,3.0,136
8.9,2,13.1,1,3.9,136
8.0,2,13.7,1,3.6,136
13.4,6,13.1,0,4.1,137
15.6,6,12.9,0,5.7,137
12.3,6,15.8,0,3.7,137
15.4,6,17.5,0,4.6,137
15.2,6,20.2,0,5.7,137
15.6,6,15.6,0,5.7,137
17.2,6,18.5,0,6.7,137
6.3,3,15.2,0,2.4,138
6.9,3,19.8,0,2.1,138
9.0,3,24.5,0,3.0,138
6.6,3,19.3,0,2.1,138
7.2,3,23.2,0,2.2,138
8.5,3,24.1,0,3.2,138
6.0,3,15.6,0,2.1,138
2.3,1,16.7,0,0.8,139
2.5,1,17.2,0,0.9,139
2.1,1,16.7,0,0.7,139
2.9,1,16.6,0,0.9,139
3.5,1,21.5,0,1.3,139
0.9,1,18.2,0,0.3,139
0.5,1,20.9,0,0.2,139
6.3,2,19.1,0,1.9,140
2.5,2,17.3,0,0.8,140
5.4,2,15.3,0,1.7,140
4.3,2,18.0,0,1.5,140
5.4,2,19.8,0,2.0,140
5.0,2,18.3,0,1.7,140
4.4,2,17.6,0,1.5,140
9.2,2,24.8,1,3.9,141
8.8,2,21.4,1,3.8,141
5.9,2,13.9,1,2.8,141
8.4,2,19.1,1,3.5,141
5.7,2,17.8,1,2.8,141
7.5,2,18.5,1,3.0,141
4.6,2,17.3,1,2.0,141
11.1,4,21.3,0,3.4,142
13.2,4,15.6,0,5.1,142
8.5,4,21.4,0,2.8,142
7.9,4,15.7,0,2.6,142
8.9,4,17.8,0,3.1,142
9.5,4,24.3,0,3.1,142
13.2,4,17.6,0,4.4,142
13.7,5,18.9,0,4.6,143
12.8,5,13.8,0,5.0,143
11.1,5,20.5,0,4.4,143
12.7,5,18.6,0,3.9,143
11.6,5,17.9,0,4.6,143
12.5,5,15.9,0,4.0,143
10.7,5,15.6,0,3.3,143
8.9,3,17.6,0,3.3,144
7.8,3,19.8,0,2.8,144
7.8,3,18.0,0,2.4,144
5.8,3,19.0,0,2.0,144
5.0,3,15.9,0,1.7,144
4.8,3,18.3,0,1.8,144
7.7,3,18.9,0,2.9,144
3.9,1,13.9,1,1.8,145
5.2,1,19.7,1,2.6,145
7.9,1,19.0,1,3.2,145
3.0,1,17.2,1,1.3,145
7.5,1,18.9,1,3.5,145
3.2,1,13.1,1,1.6,145
1.1,1,17.8,1,0.5,145
13.3,4,17.2,1,6.3,146
12.2,4,18.6,1,5.2,146
14.6,4,19.5,1,7.1,146
14.1,4,13.5,1,5.9,146
16.0,4,16.3,1,8.0,146
12.1,4,13.9,1,5.6,146
16.2,4,20.0,1,7.4,146
18.0,5,18.9,1,8.5,147
18.0,5,19.2,1,9.1,147
18.0,5,16.8,1,8.0,147
17.2,5,13.9,1,7.7,147
18.0,5,18.1,1,9.4,147
17.9,5,16.5,1,8.3,147
18.0,5,19.5,1,7.5,147
13.4,4,16.4,0,4.5,148
10.2,4,16.2,0,3.8,148
10.1,4,11.6,0,3.3,148
11.6,4,17.7,0,4.5,148
11.1,4,17.1,0,3.7,148
8.6,4,17.4,0,3.4,148
11.0,4,22.3,0,3.4,148
13.3,6,17.2,0,5.2,149
14.5,6,19.7,0,4.5,149
17.5,6,21.0,0,6.7,149
18.0,6,22.5,0,7.1,149
16.0,6,17.6,0,6.3,149
16.4,6,15.1,0,6.4,149
17.6,6,15.2,0,6.5,149
12.1,5,15.2,0,4.5,150
13.7,5,18.9,0,4.4,150
11.2,5,14.5,0,3.4,150
10.5,5,21.8,0,4.1,150
12.1,5,21.9,0,4.7,150
12.2,5,21.2,0,4.3,150
9.0,5,18.9,0,3.3,150
18.0,5,15.4,1,9.0,151
16.8,5,15.8,1,7.9,151
17.7,5,16.6,1,7.7,151
18.0,5,18.9,1,8.6,151
18.0,5,23.8,1,7.6,151
17.9,5,16.8,1,8.0,151
16.9,5,20.6,1,7.8,151
5.5,3,19.3,0,1.7,152
6.3,3,18.2,0,2.4,152
4.5,3,17.2,0,1.8,152
8.0,3,17.2,0,3.0,152
7.6,3,18.4,0,2.6,152
8.6,3,19.3,0,3.0,152
8.7,3,15.9,0,2.7,152
12.3,5,19.1,0,4.3,153
14.7,5,20.9,0,4.6,153
11.3,5,21.3,0,4.5,153
10.7,5,16.7,0,3.3,153
10.5,5,15.9,0,3.7,153
11.4,5,15.7,0,4.3,153
12.8,5,17.3,0,4.7,153
14.4,4,18.1,1,6.7,154
18.0,4,19.2,1,7.9,154
12.4,4,18.8,1,5.8,154
13.8,4,17.7,1,5.8,154
13.2,4,18.3,1,5.7,154
12.7,4,12.5,1,5.9,154
14.7,4,18.9,1,6.4,154
13.8,5,15.3,0,4.8,155
13.4,5,12.7,0,4.7,155
11.0,5,19.2,0,4.2,155
10.1,5,15.8,0,3.1,155
11.4,5,19.4,0,4.1,155
11.3,5,15.8,0,4.3,155
10.8,5,15.9,0,4.0,155
14.0,3,13.8,1,6.9,156
10.1,3,19.3,1,4.2,156
11.9,3,19.9,1,5.3,156
12.3,3,19.5,1,5.1,156
11.6,3,18.7,1,5.3,156
10.6,3,16.9,1,4.5,156
9.6,3,17.6,1,3.9,156
5.3,3,16.7,0,1.8,157
8.3,3,21.9,0,2.5,157
7.4,3,16.2,0,2.8,157
6.4,3,10.3,0,2.4,157
9.8,3,19.4,0,3.9,157
7.0,3,20.8,0,2.4,157
8.6,3,16.3,0,2.8,157
16.0,6,14.8,0,5.2,158
13.2,6,20.2,0,5.1,158
15.8,6,19.9,0,5.6,158
15.9,6,12.7,0,5.1,158
14.4,6,22.6,0,4.9,158
16.2,6,19.1,0,6.1,158
15.6,6,19.9,0,5.6,158
12.0,4,16.5,0,4.3,159
10.4,4,18.4,0,3.9,159
11.5,4,16.8,0,3.8,159
12.3,4,12.5,0,4.5,159
9.8,4,22.3,0,3.8,159
8.4,4,16.0,0,2.9,159
10.6,4,17.2,0,3.6,159
7.7,2,15.1,0,3.1,160
6.5,2,17.6,0,2.4,160
4.5,2,17.9,0,1.7,160
4.1,2,14.4,0,1.6,160
3.7,2,22.2,0,1.1,160
4.5,2,20.6,0,1.5,160
5.7,2,14.2,0,1.9,160
6.1,2,17.8,0,2.4,161
2.7,2,20.5,0,0.9,161
4.3,2,17.4,0,1.5,161
6.4,2,15.5,0,2.1,161
3.4,2,15.4,0,1.2,161
4.5,2,12.3,0,1.5,161
4.9,2,18.2,0,1.6,161
18.0,5,18.9,1,7.9,162
18.0,5,15.3,1,9.1,162
17.4,5,18.6,1,8.3,162
16.0,5,16.7,1,7.1,162
18.0,5,19.1,1,7.8,162
18.0,5,21.3,1,9.2,162
16.3,5,17.7,1,7.9,162
18.0,6,15.7,1,8.9,163
18.0,6,16.9,1,8.2,163
18.0,6,15.0,1,9.9,163
18.0,6,10.3,1,8.9,163
18.0,6,16.3,1,8.3,163
18.0,6,17.0,1,8.1,163
18.0,6,22.9,1,8.6,163
4.1,1,19.0,0,1.5,164
2.4,1,18.8,0,0.8,164
3.6,1,13.1,0,1.3,164
4.5,1,16.8,0,1.5,164
3.7,1,21.4,0,1.2,164
4.6,1,13.2,0,1.8,164
2.7,1,13.5,0,0.9,164
18.0,5,20.1,1,7.3,165
17.8,5,18.2,1,7.3,165
18.0,5,14.4,1,8.4,165
17.2,5,15.4,1,7.9,165
18.0,5,20.4,1,9.3,165
18.0,5,25.0,1,9.1,165
18.0,5,20.2,1,9.2,165
18.0,6,16.5,1,8.5,166
18.0,6,17.8,1,9.1,166
18.0,6,16.3,1,9.8,166
18.0,6,16.9,1,8.6,166
18.0,6,19.2,1,9.6,166
18.0,6,17.0,1,8.6,166
18.0,6,17.6,1,7.9,166
8.7,4,12.3,0,3.2,167
11.7,4,21.6,0,3.7,167
9.2,4,16.7,0,2.8,167
8.8,4,18.4,0,3.2,167
9.6,4,16.0,0,3.3,167
10.1,4,17.6,0,3.8,167
10.1,4,20.0,0,3.5,167
9.6,4,18.1,0,3.2,168
12.3,4,21.3,0,4.0,168
11.1,4,19.7,0,4.4,168
10.6,4,21.0,0,4.0,168
8.4,4,15.4,0,2.9,168
9.9,4,15.0,0,3.1,168
9.6,4,21.8,0,3.7,168
18.0,4,13.9,1,7.9,169
13.8,4,16.5,1,6.6,169
15.0,4,21.1,1,7.0,169
12.4,4,17.6,1,5.5,169
11.7,4,20.7,1,5.8,169
13.8,4,17.0,1,6.1,169
17.9,4,17.5,1,8.8,169
16.2,4,17.3,1,7.2,170
14.6,4,17.2,1,7.1,170
15.4,4,19.5,1,7.7,170
14.1,4,15.2,1,5.9,170
13.7,4,15.8,1,6.6,170
14.9,4,15.3,1,6.7,170
9.3,4,15.7,1,4.2,170
15.1,4,21.2,1,7.3,171
13.5,4,13.4,1,5.6,171
12.2,4,15.1,1,5.4,171
15.3,4,14.3,1,6.2,171
14.5,4,20.0,1,6.5,171
15.3,4,17.5,1,6.5,171
13.4,4,19.0,1,6.1,171
18.0,6,21.1,1,9.5,172
18.0,6,11.7,1,9.1,172
18.0,6,14.9,1,8.8,172
18.0,6,14.5,1,7.8,172
18.0,6,16.8,1,8.7,172
18.0,6,17.1,1,8.8,172
18.0,6,20.1,1,8.1,172
18.0,6,16.1,1,10.0,173
18.0,6,14.8,1,8.5,173
18.0,6,17.4,1,9.3,173
18.0,6,19.0,1,8.0,173
18.0,6,20.1,1,8.3,173
18.0,6,20.1,1,8.2,173
18.0,6,20.4,1,9.0,173
8.9,3,17.8,0,3.5,174
6.7,3,18.7,0,2.0,174
8.6,3,18.4,0,2.9,174
6.8,3,18.7,0,2.4,174
4.5,3,15.5,0,1.7,174
7.1,3,15.8,0,2.8,174
5.7,3,13.5,0,1.8,174
7.8,2,17.0,1,3.6,175
9.1,2,16.7,1,4.3,175
6.8,2,21.2,1,2.9,175
5.6,2,16.6,1,2.7,175
7.2,2,18.5,1,3.2,175
6.4,2,21.1,1,2.8,175
6.9,2,20.7,1,3.0,175
14.0,4,18.9,1,6.7,176
15.5,4,25.0,1,7.3,176
14.4,4,10.9,1,7.2,176
13.0,4,18.2,1,6.4,176
15.4,4,19.3,1,6.7,176
14.2,4,19.3,1,6.2,176
14.8,4,15.6,1,7.0,176
4.0,1,13.3,1,1.8,177
7.5,1,19.1,1,3.2,177
5.2,1,15.5,1,2.2,177
4.5,1,22.5,1,2.2,177
2.3,1,16.8,1,0.9,177
6.2,1,16.7,1,2.9,177
3.8,1,19.7,1,1.7,177
15.1,6,21.5,0,5.4,178
13.8,6,14.9,0,4.8,178
15.4,6,21.4,0,5.2,178
11.4,6,21.0,0,3.9,178
14.3,6,16.0,0,4.6,178
17.0,6,18.4,0,6.7,178
12.6,6,17.3,0,5.0,178
5.4,1,18.9,1,2.3,179
5.5,1,15.8,1,2.5,179
7.1,1,21.3,1,3.3,179
4.0,1,16.2,1,1.8,179
5.0,1,14.4,1,2.2,179
2.4,1,17.0,1,1.2,179
1.4,1,18.2,1,0.7,179
4.0,1,19.9,1,1.6,180
2.5,1,16.4,1,1.1,180
4.1,1,15.2,1,2.0,180
6.3,1,17.5,1,2.7,180
4.1,1,14.9,1,1.7,180
5.5,1,18.0,1,2.5,180
4.2,1,19.6,1,1.8,180
3.0,1,18.1,1,1.2,181
0.7,1,14.7,1,0.3,181
3.0,1,15.1,1,1.4,181
6.6,1,17.2,1,2.8,181
7.7,1,19.3,1,3.2,181
0.5,1,14.1,1,0.2,181
5.3,1,18.7,1,2.6,181
7.9,3,18.6,0,2.4,182
7.1,3,21.6,0,2.5,182
6.0,3,16.2,0,2.0,182
5.6,3,15.4,0,2.0,182
8.5,3,18.6,0,3.2,182
8.9,3,17.0,0,3.0,182
7.3,3,17.7,0,2.5,182
15.9,6,17.2,0,6.1,183
13.4,6,15.0,0,4.8,183
15.2,6,17.5,0,6.0,183
15.9,6,19.1,0,5.5,183
14.3,6,14.5,0,5.7,183
13.8,6,14.9,0,5.5,183
12.3,6,14.9,0,4.7,183
2.8,1,16.9,1,1.4,184
5.7,1,20.1,1,2.7,184
3.3,1,11.7,1,1.4,184
2.9,1,17.2,1,1.4,184
2.4,1,17.9,1,1.1,184
1.7,1,17.7,1,0.8,184
3.6,1,14.4,1,1.7,184
14.4,4,16.6,1,5.9,185
11.9,4,16.7,1,5.2,185
15.9,4,18.1,1,7.8,185
14.1,4,15.3,1,6.3,185
15.0,4,16.3,1,6.1,185
11.6,4,14.9,1,5.0,185
13.4,4,16.5,1,6.3,185
16.8,5,21.4,1,7.6,186
18.0,5,13.5,1,8.1,186
17.4,5,17.4,1,8.0,186
16.6,5,16.1,1,7.0,186
17.0,5,17.0,1,8.5,186
14.5,5,16.1,1,6.8,186
18.0,5,18.6,1,9.0,186
0.5,1,19.0,0,0.2,187
2.6,1,18.1,0,0.8,187
2.4,1,18.5,0,0.8,187
2.8,1,18.5,0,0.9,187
3.3,1,18.3,0,1.0,187
2.8,1,16.9,0,0.9,187
4.8,1,17.8,0,1.9,187
7.2,3,22.6,0,2.5,188
8.4,3,17.2,0,2.7,188
6.9,3,19.7,0,2.4,188
4.4,3,19.1,0,1.4,188
8.7,3,21.4,0,3.3,188
8.6,3,17.1,0,3.2,188
5.9,3,17.1,0,1.9,188
18.0,6,19.8,1,8.7,189
18.0,6,12.3,1,8.3,189
18.0,6,17.9,1,9.6,189
18.0,6,14.7,1,9.0,189
18.0,6,16.5,1,9.0,189
18.0,6,20.4,1,9.4,189
18.0,6,17.2,1,8.5,189
11.8,3,18.8,1,5.0,190
10.3,3,16.9,1,4.2,190
8.3,3,18.6,1,4.1,190
9.8,3,14.1,1,4.1,190
10.1,3,16.4,1,4.8,190
14.4,3,24.3,1,6.3,190
13.8,3,16.8,1,6.0,190
3.9,1,18.2,1,1.7,191
2.3,1,12.6,1,0.9,191
3.0,1,16.3,1,1.4,191
4.0,1,20.9,1,1.9,191
2.1,1,18.2,1,1.0,191
7.1,1,20.7,1,3.4,191
4.0,1,17.5,1,1.7,191
18.0,6,13.7,1,9.7,192
18.0,6,23.0,1,9.6,192
18.0,6,18.2,1,8.3,192
18.0,6,18.4,1,9.2,192
18.0,6,17.1,1,8.5,192
18.0,6,21.6,1,8.9,192
18.0,6,15.6,1,9.2,192
13.2,5,16.4,0,4.9,193
14.7,5,16.8,0,4.9,193
10.4,5,14.6,0,3.5,193
12.5,5,22.3,0,4.7,193
10.9,5,21.5,0,4.1,193
12.1,5,16.1,0,4.7,193
14.5,5,20.3,0,4.4,193
6.1,1,18.2,1,2.9,194
4.9,1,16.3,1,2.2,194
2.5,1,17.0,1,1.2,194
3.6,1,16.2,1,1.7,194
4.3,1,17.7,1,1.8,194
4.0,1,17.8,1,1.7,194
5.4,1,12.4,1,2.6,194
12.1,3,16.6,1,5.6,195
11.1,3,13.2,1,4.7,195
10.7,3,14.5,1,5.1,195
10.1,3,15.5,1,4.5,195
10.7,3,21.4,1,5.3,195
11.5,3,15.7,1,5.7,195
7.1,3,16.1,1,3.2,195
7.3,2,18.9,1,3.2,196
7.7,2,13.8,1,3.7,196
8.6,2,15.7,1,4.0,196
10.4,2,18.9,1,4.8,196
7.3,2,15.5,1,3.4,196
5.1,2,11.2,1,2.5,196
6.1,2,19.7,1,2.5,196
10.1,4,18.0,0,3.3,197
11.2,4,13.3,0,4.1,197
10.5,4,16.7,0,3.6,197
8.5,4,14.6,0,3.3,197
8.7,4,12.9,0,3.1,197
8.9,4,15.8,0,3.1,197
8.9,4,13.4,0,2.7,197
7.6,3,20.9,0,2.9,198
5.4,3,18.8,0,2.1,198
7.3,3,19.2,0,2.8,198
6.3,3,15.8,0,2.0,198
10.5,3,20.9,0,3.6,198
7.7,3,18.8,0,2.4,198
5.7,3,14.0,0,2.0,198
18.0,6,21.6,1,8.8,199
18.0,6,20.0,1,9.7,199
18.0,6,15.6,1,9.4,199
18.0,6,16.9,1,8.9,199
18.0,6,16.3,1,8.8,199
18.0,6,19.1,1,10.0,199
18.0,6,18.1,1,8.7,199
2.3,1,15.8,1,1.0,200
5.6,1,16.8,1,2.7,200
4.5,1,14.8,1,1.9,200
5.5,1,23.1,1,2.5,200
1.6,1,11.0,1,0.7,200
1.3,1,21.1,1,0.6,200
5.9,1,21.0,1,2.7,200
17.8,4,20.0,1,7.2,201
13.7,4,15.3,1,5.6,201
16.4,4,16.6,1,7.9,201
12.7,4,15.2,1,5.4,201
15.7,4,20.5,1,7.0,201
14.5,4,18.2,1,6.0,201
13.4,4,11.1,1,5.5,201
5.6,1,18.2,1,2.7,202
6.0,1,23.7,1,2.8,202
3.1,1,20.6,1,1.6,202
3.6,1,16.9,1,1.8,202
3.1,1,14.1,1,1.5,202
3.4,1,18.3,1,1.6,202
2.9,1,16.9,1,1.2,202
18.0,6,16.2,1,8.0,203
18.0,6,17.4,1,8.5,203
18.0,6,16.1,1,10.0,203
18.0,6,15.6,1,9.1,203
18.0,6,14.2,1,9.8,203
18.0,6,15.5,1,9.3,203
18.0,6,17.5,1,9.5,203
1.9,1,16.9,0,0.7,204
0.5,1,14.9,0,0.2,204
3.2,1,11.7,0,1.0,204
2.9,1,20.0,0,1.1,204
2.0,1,15.1,0,0.8,204
3.4,1,17.1,0,1.3,204
0.5,1,17.7,0,0.2,204
3.7,2,17.7,0,1.2,205
3.0,2,20.6,0,0.9,205
6.0,2,13.5,0,2.2,205
4.0,2,18.6,0,1.5,205
7.5,2,20.2,0,2.3,205
3.5,2,18.1,0,1.4,205
4.8,2,16.3,0,1.7,205
11.0,4,19.4,0,3.9,206
8.8,4,16.9,0,3.5,206
8.4,4,15.7,0,3.1,206
10.3,4,18.5,0,3.5,206
12.0,4,10.1,0,4.7,206
10.8,4,19.0,0,3.4,206
12.1,4,16.7,0,3.7,206
13.9,4,17.9,1,6.1,207
15.6,4,18.5,1,6.3,207
14.9,4,15.1,1,6.6,207
15.4,4,19.8,1,6.9,207
15.7,4,18.9,1,6.9,207
15.5,4,22.3,1,6.2,207
15.2,4,18.1,1,6.5,207
15.9,6,16.9,0,6.0,208
14.5,6,21.7,0,4.6,208
14.6,6,16.3,0,5.6,208
13.4,6,20.1,0,5.1,208
15.2,6,17.2,0,5.7,208
12.7,6,17.4,0,4.3,208
16.0,6,16.9,0,6.3,208
4.9,2,18.8,0,1.8,209
5.4,2,14.8,0,1.8,209
6.2,2,21.1,0,1.9,209
6.8,2,23.8,0,2.1,209
5.0,2,22.1,0,1.5,209
7.3,2,18.6,0,2.8,209
4.3,2,18.9,0,1.3,209
9.9,3,14.3,1,4.8,210
9.7,3,18.4,1,4.5,210
7.7,3,18.0,1,3.5,210
11.4,3,18.7,1,5.6,210
10.1,3,16.7,1,4.9,210
11.9,3,16.1,1,5.6,210
13.9,3,16.7,1,5.8,210
5.2,1,18.3,1,2.2,211
5.8,1,20.1,1,2.8,211
2.5,1,18.3,1,1.2,211
0.5,1,15.5,1,0.2,211
7.3,1,17.4,1,3.0,211
4.0,1,16.8,1,1.9,211
3.3,1,15.5,1,1.5,211
16.6,5,19.8,1,7.7,212
14.2,5,15.7,1,6.8,212
17.9,5,16.3,1,8.7,212
16.9,5,13.5,1,7.0,212
18.0,5,14.6,1,7.4,212
16.4,5,13.2,1,7.1,212
18.0,5,22.3,1,8.3,212
5.1,1,17.6,1,2.3,213
3.2,1,19.2,1,1.3,213
3.0,1,10.8,1,1.4,213
2.6,1,16.2,1,1.3,213
5.1,1,10.4,1,2.4,213
4.3,1,18.4,1,2.0,213
2.4,1,23.3,1,1.1,213
6.6,1,21.5,1,3.3,214
5.7,1,13.8,1,2.7,214
4.5,1,21.7,1,2.0,214
6.1,1,16.8,1,3.0,214
3.3,1,16.2,1,1.5,214
4.4,1,12.3,1,1.9,214
5.8,1,14.8,1,2.7,214
8.6,3,19.3,0,2.9,215
10.7,3,13.5,0,4.1,215
8.7,3,16.6,0,2.7,215
5.9,3,16.4,0,2.1,215
9.3,3,14.3,0,3.4,215
8.3,3,18.0,0,2.6,215
11.0,3,20.5,0,4.2,215
0.7,1,15.1,1,0.3,216
5.2,1,22.0,1,2.1,216
3.8,1,15.0,1,1.6,216
4.2,1,15.1,1,1.8,216
6.5,1,20.0,1,2.7,216
3.9,1,14.7,1,1.6,216
3.4,1,15.1,1,1.7,216
4.2,2,18.7,0,1.6,217
5.1,2,17.5,0,2.0,217
5.0,2,15.7,0,1.8,217
5.6,2,14.1,0,2.1,217
4.9,2,17.6,0,1.5,217
3.6,2,19.6,0,1.2,217
5.0,2,19.7,0,1.5,217
6.2,2,21.3,1,3.0,218
6.5,2,14.7,1,2.9,218
8.9,2,19.3,1,3.8,218
8.2,2,16.8,1,3.3,218
6.7,2,12.8,1,3.0,218
7.9,2,14.7,1,3.5,218
9.6,2,19.0,1,4.2,218
11.1,4,20.4,0,4.0,219
10.7,4,18.8,0,4.0,219
8.9,4,17.9,0,3.4,219
9.3,4,14.4,0,3.3,219
11.7,4,21.8,0,4.2,219
12.2,4,20.7,0,3.8,219
8.0,4,19.0,0,2.4,219
18.0,6,21.1,1,8.5,220
18.0,6,19.6,1,8.5,220
18.0,6,19.7,1,8.9,220
18.0,6,16.6,1,8.2,220
